# Synthetic kinetics t=20 min (nitroxide adduct)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
356.05350	-2.3489431e-03
356.06523	-1.8585675e-02
356.07696	-1.2359499e-02
356.08869	-1.8437876e-02
356.10042	-1.3573439e-02
356.11215	3.1386250e-03
356.12388	3.9133847e-03
356.13561	2.3214911e-02
356.14734	5.9088183e-03
356.15907	-2.3068955e-02
356.17080	8.5822538e-03
356.18253	-1.8372756e-03
356.19426	3.9430278e-03
356.20599	2.3038649e-02
356.21772	-1.5313994e-02
356.22945	-2.5058454e-02
356.24118	-5.6814864e-03
356.25291	-1.0663525e-02
356.26464	-1.9907586e-02
356.27637	1.2918306e-02
356.28810	-3.1978368e-02
356.29983	-7.1066331e-03
356.31156	4.7757893e-03
356.32329	-1.0936462e-02
356.33502	-4.3838111e-03
356.34675	8.4481372e-03
356.35848	6.7079549e-03
356.37021	1.1134695e-03
356.38194	3.3223433e-02
356.39367	-1.2006694e-02
356.40540	-2.2247376e-02
356.41713	-1.1852111e-03
356.42886	-2.4948805e-02
356.44059	-3.3230924e-02
356.45232	2.0540392e-02
356.46405	7.2674773e-03
356.47578	-4.0355271e-02
356.48751	6.9448012e-03
356.49924	1.0821871e-02
356.51098	-1.5678766e-02
356.52271	-1.0613725e-02
356.53444	1.1220091e-02
356.54617	-1.5596130e-02
356.55790	1.0205677e-02
356.56963	3.6741372e-03
356.58136	-1.7595372e-02
356.59309	-2.2271655e-02
356.60482	-2.7199796e-02
356.61655	-1.3059948e-02
356.62828	-1.5959429e-02
356.64001	-4.1421222e-02
356.65174	-2.7573918e-02
356.66347	-6.4160175e-03
356.67520	-1.4856341e-02
356.68693	-2.1513565e-02
356.69866	-2.2872098e-02
356.71039	1.0018993e-02
356.72212	4.0524037e-02
356.73385	-2.5069964e-02
356.74558	2.7091786e-02
356.75731	8.4354989e-04
356.76904	2.3744055e-02
356.78077	-5.2059783e-02
356.79250	-2.5148747e-03
356.80423	-1.2770073e-02
356.81596	2.7330769e-03
356.82769	6.4288540e-03
