# Synthetic kinetics t=10 min (nitroxide adduct)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
356.03004	-7.0709673e-03
356.04177	1.0694796e-02
356.05350	2.7900647e-02
356.06523	5.6810149e-03
356.07696	-8.3731272e-03
356.08869	-4.3167436e-03
356.10042	-5.2746827e-03
356.11215	-2.8014143e-03
356.12388	2.0944201e-02
356.13561	-1.2830382e-02
356.14734	1.6091827e-02
356.15907	2.7036473e-02
356.17080	2.0333994e-02
356.18253	-5.3618987e-03
356.19426	-3.1525845e-02
356.20599	-2.6866899e-03
356.21772	-1.4218461e-02
356.22945	-3.3551997e-03
356.24118	-3.5896521e-03
356.25291	1.7201098e-02
356.26464	-3.4669269e-02
356.27637	-1.6814810e-02
356.28810	5.9515276e-03
356.29983	5.5952123e-02
356.31156	7.7582430e-03
356.32329	-4.3046225e-02
356.33502	-2.6796520e-02
356.34675	-3.8629065e-02
356.35848	-1.8822887e-02
356.37021	-1.5272165e-02
356.38194	2.9750225e-02
356.39367	-1.8849146e-02
356.40540	-2.1390353e-02
356.41713	-9.9080992e-03
356.42886	-4.8962857e-03
356.44059	-2.6746679e-03
356.45232	-2.9259916e-02
356.46405	-4.5358763e-02
356.47578	-1.9860290e-02
356.48751	-2.0698937e-02
356.49924	1.0854171e-02
356.51098	6.5269567e-03
356.52271	1.1421134e-02
356.53444	-7.2407268e-03
356.54617	1.4278654e-02
356.55790	8.0149966e-03
356.56963	2.0272249e-02
356.58136	1.0681847e-02
356.59309	-2.2537955e-02
356.60482	2.7660231e-02
356.61655	2.6117222e-02
356.62828	2.0794507e-02
356.64001	8.1482705e-03
356.65174	3.8298404e-03
356.66347	-4.0765787e-03
356.67520	2.1518421e-03
356.68693	-1.8326010e-02
356.69866	8.6374206e-03
356.71039	-5.4631987e-02
356.72212	-2.1978024e-02
356.73385	1.3982605e-02
356.74558	-8.6280790e-03
356.75731	-9.8600257e-04
356.76904	-4.1784205e-03
356.78077	-1.0329149e-02
356.79250	1.0499041e-03
356.80423	-4.4435688e-03
356.81596	-1.1829102e-02
356.82769	-1.2786370e-02
