# Synthetic organic radical, 2x1H (garlic)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
354.57409	3.9090550e-02
354.58191	-1.7706473e-02
354.58973	-2.1936782e-02
354.59755	3.1107469e-02
354.60537	2.1308196e-03
354.61319	2.5014679e-02
354.62101	-3.5760261e-02
354.62883	4.1272368e-02
354.63665	-1.4727451e-02
354.64447	2.0481264e-02
354.65229	-2.5128243e-02
354.66011	-3.8771949e-02
354.66793	-6.4252800e-03
354.67575	4.3568989e-03
354.68357	3.9411577e-02
354.69139	8.7466008e-03
354.69921	1.7883329e-02
354.70703	1.6468401e-02
354.71485	7.7749361e-02
354.72267	-2.0458057e-02
354.73049	3.1374485e-02
354.73831	-3.7358081e-03
354.74613	6.5151133e-03
354.75395	-1.3673167e-02
354.76178	2.9055860e-02
354.76960	-3.1375836e-02
354.77742	-3.3061222e-02
354.78524	-5.1999243e-03
354.79306	-2.8955220e-02
354.80088	1.7577758e-02
354.80870	2.3043223e-02
354.81652	-1.8829041e-02
354.82434	1.9591791e-02
354.83216	-1.6555194e-02
354.83998	-1.1098487e-03
354.84780	1.6500723e-04
354.85562	4.6907331e-02
354.86344	-1.4669443e-05
354.87126	-2.2802993e-02
354.87908	-2.2942605e-02
354.88690	2.9996021e-02
354.89472	-4.1729194e-02
354.90254	-1.1759946e-02
354.91036	-9.5091570e-03
354.91818	-6.1266633e-02
354.92600	-1.1735285e-02
354.93382	2.5050163e-02
354.94164	5.7543255e-03
354.94946	-2.2522834e-02
354.95728	1.7252990e-02
354.96510	1.2909942e-02
354.97292	5.0608847e-02
354.98074	-1.8562062e-02
354.98856	-9.7216014e-03
354.99638	1.0234443e-03
355.00420	-3.4707340e-03
355.01202	2.1558823e-03
355.01984	-2.6894746e-03
355.02766	-1.7375615e-02
355.03548	-4.0113746e-02
355.04330	-1.4027272e-02
355.05112	-3.4817637e-02
355.05894	-2.6303798e-02
355.06676	-1.3708297e-02
355.07458	1.2566006e-02
355.08240	2.1190437e-02
355.09022	-2.6114246e-02
