# Synthetic 14N nitroxide (garlic)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
356.04177	5.3658949e-04
356.05350	3.7173308e-02
356.06523	-1.9921005e-02
356.07696	1.8210907e-02
356.08869	-9.8618947e-03
356.10042	-1.6019416e-02
356.11215	1.1366299e-02
356.12388	-1.2722199e-02
356.13561	1.6775937e-02
356.14734	-2.3735635e-02
356.15907	3.0199708e-04
356.17080	-1.7268201e-02
356.18253	-5.0990858e-03
356.19426	-7.8376743e-03
356.20599	-2.2968759e-02
356.21772	1.2716298e-02
356.22945	-2.5294092e-02
356.24118	-1.9990939e-02
356.25291	1.7445949e-02
356.26464	1.9085805e-02
356.27637	1.2979975e-02
356.28810	6.4319519e-03
356.29983	4.5196661e-02
356.31156	-2.4556829e-02
356.32329	-1.5228416e-02
356.33502	-2.0234134e-02
356.34675	1.7620659e-02
356.35848	5.4117470e-03
356.37021	2.1871332e-02
356.38194	1.9106925e-02
356.39367	-4.8407568e-03
356.40540	-1.6716128e-02
356.41713	-2.0177131e-02
356.42886	4.3905405e-02
356.44059	1.9028459e-02
356.45232	1.1542693e-02
356.46405	-7.0944959e-03
356.47578	-4.2757910e-03
356.48751	-7.1896114e-03
356.49924	-6.7834070e-03
356.51098	-4.8377640e-02
356.52271	-1.5315839e-03
356.53444	-7.9502124e-03
356.54617	5.4916433e-03
356.55790	3.8893635e-03
356.56963	1.6766987e-02
356.58136	-5.6030434e-04
356.59309	1.5641371e-02
356.60482	-5.1516072e-02
356.61655	-2.2320701e-02
356.62828	3.4221749e-02
356.64001	-2.4677434e-02
356.65174	-5.8730999e-03
356.66347	1.3845117e-02
356.67520	-1.7941296e-02
356.68693	1.4160636e-02
356.69866	-2.8851934e-02
356.71039	-3.8556880e-02
356.72212	-2.6875755e-02
356.73385	-3.3364009e-02
356.74558	-6.4380126e-04
356.75731	-6.6453537e-03
356.76904	6.2790311e-03
356.78077	-2.1004364e-02
356.79250	5.0568718e-02
356.80423	-2.1988012e-03
356.81596	-1.2046879e-03
356.82769	8.8269067e-03
